,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
11,0.38327202,0.38327202,0.38327202,0.356177317,0.487918748,0.630917508,0.793368345,0.9187822,0.977570295,0.968060231,0.722759759,0.34875291,0.171350382,0.062728536,0.617683943,0.893429333,0.025880289,0.03755738,0.827310742,0.054933748,0.234062819,0.547337442,0.57063414,0.439063267,0.636751459,0.399615743,0.38327202,0.38327202
12,0.38327202,0.38327202,0.38327202,0.413659657,0.549981688,0.140090349,0.919794625,0.991160102,0.951713086,0.730015997,0.30428711,0.130289707,0.049210069,0.035161874,0.066678666,0.121566997,0.590117516,0.583779755,0.662619856,0.66710708,0.201905332,0.494219789,0.600907636,0.545382917,0.679644066,0.356840842,0.38327202,0.38327202
13,0.38327202,0.38327202,0.381822745,0.324391083,0.160117208,0.046225585,0.982859482,0.965701231,0.758236965,0.320045881,0.127937935,0.065237446,0.068199948,0.112789752,0.588019964,0.51200764,0.263611584,0.500373575,0.210497777,0.428078097,0.231329335,0.434229959,0.640079706,0.7693553,0.693836941,0.400322084,0.38327202,0.38327202
14,0.38327202,0.38327202,0.386590985,0.316005762,0.094171566,0.955790931,0.962486684,0.853359527,0.399250981,0.201487871,0.095004191,0.122246079,0.253193632,0.400335886,0.502155449,0.463008297,0.453848397,0.290962934,0.225158291,0.225419082,0.221678361,0.425898896,0.704931202,0.982423046,0.112916097,0.389637748,0.38327202,0.38327202
15,0.38327202,0.38327202,0.38327202,0.438794565,0.069923909,0.673656702,0.794824962,0.681261183,0.332462416,0.168875781,0.167686447,0.21962522,0.432136763,0.28517151,0.467294564,0.449111866,0.454415177,0.353157846,0.198111805,0.137496487,0.227893873,0.458433966,0.812603056,0.972926005,0.144586598,0.400365089,0.38327202,0.38327202
16,0.38327202,0.38563025,0.38327202,0.447563419,0.071052884,0.528902169,0.642930528,0.626063183,0.365587534,0.205405281,0.16838206,0.43903215,0.256738547,0.479216679,0.43196338,0.316680293,0.285932903,0.204587076,0.139068583,0.103804322,0.270921859,0.574838942,0.994552082,0.708719889,0.193676526,0.367783193,0.38327202,0.38327202
17,0.38327202,0.392336607,0.384847506,0.447530352,0.090545351,0.441232162,0.546940865,0.660109458,0.248203263,0.181158025,0.182621833,0.190438839,0.244961989,0.278894962,0.300306389,0.257551087,0.570181274,0.116176771,0.083678556,0.130618773,0.394004139,0.836966502,1,0.808334666,0.243055846,0.380525433,0.38327202,0.38327202
18,0.38327202,0.380169951,0.383302614,0.296027138,0.111912394,0.366416356,0.502476348,0.698769082,0.800459936,0.150004266,0.626115971,0.122414297,0.180939307,0.204535454,0.188514081,0.140893328,0.082477754,0.075087659,0.089962685,0.259592128,0.632766576,0.989957539,0.928161961,0.698707434,0.290302463,0.376746078,0.38327202,0.38327202
19,0.38327202,0.38327202,0.38327202,0.31032829,0.151279289,0.307831181,0.465855665,0.591578717,0.855030008,0.929546039,0.89556004,0.035499881,0.056515302,0.733604842,0.046237437,0.028546563,0.029181931,0.068267369,0.219766808,0.528555446,0.945310692,0.965370733,0.812089184,0.590370874,0.438932746,0.384079488,0.38327202,0.38327202
20,0.38327202,0.38327202,0.38327202,0.316504251,0.170282554,0.230452189,0.399021112,0.578729986,0.697691495,0.837427511,0.909598254,0.019622696,0,0.000782801,0.006744235,0.029499248,0.092141924,0.250029496,0.547908066,0.919239971,0.966085538,0.867662358,0.685973924,0.273652379,0.41656823,0.38327202,0.38327202,0.38327202
21,0.38327202,0.38327202,0.38327202,0.40126905,0.455982366,0.217875884,0.333452242,0.507919712,0.633739724,0.658085886,0.508138826,0.31437654,0.190074444,0.158097445,0.168981922,0.264470504,0.412661319,0.749393716,0.925418733,0.94765833,0.884072087,0.731297126,0.563467268,0.3488713,0.406296978,0.38327202,0.38327202,0.38327202
22,0.38327202,0.38327202,0.38327202,0.346534022,0.260564173,0.231976929,0.295214514,0.453204095,0.602373397,0.712476813,0.774480319,0.743858914,0.674213881,0.681085895,0.691599262,0.812371183,0.87339726,0.929873675,0.923444799,0.861846371,0.739403846,0.591858255,0.386694701,0.403064098,0.391186344,0.38327202,0.38327202,0.38327202
23,0.38327202,0.38327202,0.38327202,0.356578398,0.44622437,0.537430356,0.358204328,0.374671982,0.497113152,0.649179219,0.765274228,0.825409609,0.857458176,0.881045136,0.894642156,0.918495525,0.917945326,0.888730856,0.814937488,0.708558997,0.590018199,0.488263999,0.425235796,0.397877936,0.382424382,0.38327202,0.38327202,0.38327202
24,0.38327202,0.38327202,0.38327202,0.368003019,0.40570633,0.404610547,0.404366164,0.380235424,0.440953355,0.533726258,0.643504361,0.744038845,0.814933822,0.850371558,0.862488578,0.844607155,0.798202564,0.730243615,0.646091531,0.552554188,0.476547279,0.423354942,0.400968218,0.368892298,0.381422761,0.38327202,0.38327202,0.38327202
25,0.38327202,0.38327202,0.38327202,0.379121049,0.370300295,0.356881687,0.37624309,0.398052985,0.445383961,0.473226857,0.518560875,0.568540839,0.614268715,0.646637173,0.660612467,0.646492755,0.597972628,0.539231809,0.48823388,0.443503049,0.409397125,0.396130533,0.376037349,0.373208145,0.382912833,0.38327202,0.38327202,0.38327202
26,0.38327202,0.38327202,0.38327202,0.380825113,0.383355942,0.383826672,0.369641885,0.368826758,0.395739012,0.394668997,0.361689358,0.357530629,0.415493483,0.420976838,0.422058736,0.419085924,0.355493155,0.406030589,0.398569206,0.389549638,0.38101322,0.37922697,0.380312325,0.384330325,0.385158128,0.38327202,0.38327202,0.38327202
27,0.38327202,0.38327202,0.38327202,0.38327202,0.38327202,0.38327202,0.383017192,0.382901115,0.38327202,0.38327202,0.38327202,0.375135339,0.376700487,0.382590644,0.38327202,0.38327202,0.38327202,0.38327202,0.38327202,0.38327202,0.377870037,0.372159137,0.377915117,0.38327202,0.38327202,0.38327202,0.38327202,0.38327202
28,0.38327202,0.38327202,0.38327202,0.38327202,0.38327202,0.38327202,0.381993213,0.388744782,0.38327202,0.38327202,0.38327202,0.38327202,0.38327202,0.38327202,0.38327202,0.38327202,0.383351415,0.387065272,0.38327202,0.38327202,0.38327202,0.384047376,0.385538159,0.38327202,0.38327202,0.38327202,0.38327202,0.38327202
29,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.835086191,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.833385542,0.833492584,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561
30,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.832385123,0.834364561,0.834364561,0.834364561,0.834364561,0.834933577,0.834869273,0.834364561,0.834364561,0.834364561,0.834075214,0.834080253,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561
31,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.832960361,0.834075437,0.834364561,0.834364561,0.834364561,0.834364561,0.833288998,0.834319378,0.834208725,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.836905072,0.836865765,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561
32,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.830895406,0.824532626,0.832435177,0.831309896,0.835600047,0.834364561,0.830828761,0.827837339,0.830545451,0.834364561,0.833645696,0.834357021,0.834364561,0.834364561,0.834363546,0.833792909,0.839026667,0.830290561,0.834059538,0.834337847,0.834364561,0.834364561,0.834364561
33,0.834364561,0.834364561,0.834364561,0.834364561,0.835304543,0.834649594,0.832503885,0.827284993,0.827210495,0.826604373,0.83425402,0.825365382,0.835782786,0.836195895,0.83192253,0.83265765,0.836467472,0.833437866,0.834364561,0.832847629,0.822112411,0.826306762,0.824795054,0.828217377,0.826878053,0.834364561,0.834364561,0.834364561
34,0.834364561,0.834364561,0.834364561,0.834364561,0.834994279,0.835986062,0.838246004,0.82933325,0.837432026,0.835503031,0.836552224,0.829799893,0.837846084,0.834866464,0.839947964,0.833854449,0.834529134,0.831785297,0.841054592,0.829383787,0.811843613,0.775800857,0.794350562,0.800004232,0.833493384,0.834364561,0.834364561,0.834364561
35,0.834364561,0.834364561,0.834364561,0.834364561,0.835705047,0.830446709,0.832601049,0.834089669,0.837744804,0.836175009,0.843331815,0.848227688,0.845465956,0.829322267,0.834584662,0.834187063,0.830298213,0.833475301,0.818341749,0.817959244,0.760629057,0.760368216,0.723186345,0.711547835,0.832406747,0.834364561,0.834364561,0.834364561
36,0.834364561,0.834364561,0.834364561,0.835199289,0.836784746,0.841758671,0.859600947,0.845283008,0.834885474,0.837435012,0.839938421,0.848599263,0.853109956,0.847939147,0.832512218,0.827742283,0.822871997,0.812139736,0.80583611,0.752946035,0.732395689,0.665766613,0.645764433,0.69243033,0.824129541,0.831246529,0.834364561,0.834364561
37,0.834364561,0.834364561,0.834364561,0.834675405,0.849701654,0.847283945,0.844473268,0.830989107,0.855670601,0.841312855,0.85290597,0.861214407,0.859815127,0.855477749,0.862058914,0.812795288,0.836481577,0.791112753,0.751569134,0.682292116,0.626129933,0.603584691,0.564563165,0.596135678,0.810317392,0.835271076,0.834364561,0.834364561
38,0.834364561,0.834364561,0.834364561,0.828628178,0.865648171,0.858051119,0.880473116,0.833052167,0.830150639,0.838721159,0.878886141,0.840154522,0.871631452,0.81005478,0.803531279,0.84723843,0.814026753,0.722437396,0.653621331,0.57792238,0.528791835,0.469511336,0.447350735,0.468842906,0.785011078,0.83665516,0.834364561,0.834364561
39,0.834364561,0.834364561,0.836905563,0.836484458,0.896489679,0.904083955,0.890349591,0.904637879,0.901779439,0.901694775,0.893013089,0.856273586,0.878060002,0.795228846,0.783023821,0.755512173,0.688537431,0.608578655,0.517521629,0.435295498,0.363681252,0.320612731,0.321358223,0.390210413,0.76666897,0.817614614,0.834364561,0.834364561
40,0.834364561,0.834364561,0.838885842,0.852695836,0.893963447,0.903774023,0.926368585,0.941093971,0.928692432,0.903233195,0.901071723,0.808093704,0.783787734,0.857717386,0.758322025,0.619968675,0.50628225,0.392949112,0.303913509,0.246410884,0.22345725,0.23377119,0.268524363,0.382734358,0.781337144,0.841955252,0.834364561,0.834364561
41,0.834364561,0.834364561,0.839698797,0.858202038,0.858562076,0.952333222,0.971549048,0.972971875,0.938829141,0.903856951,0.893155575,0.806982683,0.773764888,0.62128042,0.485293919,0.330380698,0.210421562,0.149844273,0.131385792,0.155738356,0.211305665,0.263657885,0.280422811,0.459577057,0.671990884,0.807387805,0.834364561,0.834364561
42,0.834364561,0.834364561,0.848372787,0.853767278,0.837775954,0.916536283,0.928286396,0.917787058,0.899408507,0.850954713,0.793987766,0.69126184,0.558346442,0.355272822,0.183184364,0.109875054,0.086223547,0,0.205725138,0.325391873,0.428779443,0.483449577,0.52930039,0.584049263,0.707951793,0.806459155,0.834364561,0.834364561
43,0.834364561,0.841286895,0.854162682,0.88307592,0.93082956,0.788272722,0.807641567,0.759770437,0.728866599,0.650325293,0.508609768,0.361672481,0.209539767,0.111550893,0.103739096,0.119827804,0.219822984,0.373476558,0.522269469,0.616668137,0.68134761,0.714631167,0.73789761,0.737180053,0.749946432,0.810384246,0.834364561,0.834364561
44,0.834364561,0.843505522,0.856976513,0.89293855,0.679636821,0.612460995,0.575699752,0.507675692,0.409209252,0.321810242,0.208443184,0.074212696,0.08801782,0.087535836,0.148258429,0.292892195,0.387599211,0.699282009,0.797811664,0.846958271,0.874028644,0.887710089,0.891820722,0.87395595,1,0.824524984,0.834364561,0.834364561
45,0.834364561,0.835405079,0.841286576,0.805729229,0.592864216,0.341184152,0.321773668,0.293733213,0.203462539,0.151963351,0.132432737,0.154899116,0.220649323,0.34023293,0.496863687,0.644166098,0.961497264,0.830182856,0.862840182,0.893851098,0.915246485,0.940059281,0.952679853,0.958920706,0.796430001,0.842559287,0.834364561,0.834364561
46,0.834364561,0.834364561,0.834657344,0.797146753,0.620416209,0.34027015,0.279367461,0.24592334,0.23850199,0.261468925,0.323611495,0.413619668,0.508660652,0.623672982,0.72616565,0.863262978,0.80541899,0.874558204,0.858750188,0.867122774,0.92097416,0.936915088,0.958830654,0.948206048,0.902228259,0.834364561,0.834364561,0.834364561
47,0.834364561,0.834364561,0.837636376,0.800484208,0.638500593,0.385636447,0.338152525,0.357497407,0.395175814,0.45525941,0.538106169,0.611812738,0.698118981,0.76606362,0.803051177,0.861284552,0.831267565,0.84700875,0.894430932,0.909006875,0.84525639,0.854147895,0.929447648,0.841259398,0.865081847,0.834364561,0.834364561,0.834364561
48,0.834364561,0.834364561,0.841432902,0.85010375,0.663293293,0.488345293,0.479813199,0.507044622,0.557086676,0.612961424,0.685892417,0.735403404,0.783793882,0.807440097,0.820159698,0.832549516,0.838506777,0.867833977,0.867010859,0.827371648,0.908405059,0.826169146,0.847956097,0.835590868,0.822780086,0.834364561,0.834364561,0.834364561
49,0.834364561,0.834364561,0.835937282,0.814510326,0.620729659,0.601897787,0.590533818,0.621011575,0.682131357,0.724471273,0.766384443,0.795267521,0.836098961,0.819638975,0.830782675,0.831861667,0.851804053,0.860445418,0.870302476,0.820016213,0.819474775,0.890150543,0.882900126,0.869066033,0.845803639,0.834364561,0.834364561,0.834364561
50,0.834364561,0.834364561,0.834364561,0.833246663,0.761541675,0.699307396,0.701366845,0.722085744,0.750889638,0.783720336,0.798211557,0.811958412,0.817946008,0.821361562,0.849520113,0.839234132,0.844568213,0.825702087,0.850990694,0.87017251,0.873115911,0.857187307,0.857696068,0.855326399,0.828831991,0.834364561,0.834364561,0.834364561
51,0.834364561,0.834364561,0.834364561,0.821014826,0.739079794,0.703447077,0.768596617,0.776301427,0.782887778,0.79857527,0.811831384,0.827239513,0.823667879,0.832587876,0.83407597,0.84047295,0.833244462,0.852203327,0.851514136,0.823207475,0.859560134,0.849544978,0.845031739,0.825118869,0.832112348,0.834364561,0.834364561,0.834364561
52,0.834364561,0.834364561,0.834364561,0.834555283,0.786960163,0.809806448,0.806254451,0.798350964,0.804698139,0.810623094,0.827461132,0.846317145,0.834529099,0.835003242,0.828680802,0.834258808,0.844669,0.847103957,0.84843638,0.850834953,0.852949328,0.851119806,0.843754045,0.832301375,0.833294665,0.834364561,0.834364561,0.834364561
53,0.834364561,0.834364561,0.834364561,0.834364561,0.811571642,0.824174359,0.818272013,0.819070286,0.819979903,0.82206919,0.828803847,0.835654337,0.834364561,0.834364561,0.829866641,0.833338382,0.827375414,0.845353238,0.848123823,0.848805548,0.852508597,0.850952312,0.838732375,0.832033999,0.834364561,0.834364561,0.834364561,0.834364561
54,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.834286604,0.834364561,0.834364561,0.834364561,0.834502048,0.828799249,0.830211928,0.834632631,0.834420095,0.834088554,0.83404641,0.836956004,0.826617119,0.826355636,0.841386177,0.828216809,0.842908341,0.839050182,0.825401539,0.833353717,0.834364561,0.834364561,0.834364561
55,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.833701423,0.834364561,0.834261304,0.830371106,0.829880301,0.834156788,0.834195552,0.834364561,0.833333981,0.836589168,0.83799052,0.839398681,0.83782859,0.837549276,0.828683672,0.826735519,0.828059049,0.834118012,0.834364561,0.834364561,0.834364561
56,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.835564299,0.832273166,0.833824992,0.834364561,0.834364561,0.834364561,0.834364561,0.834595385,0.837692538,0.835466648,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561,0.834364561
57,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887
58,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.676276093,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.674341017,0.671963009,0.677228467,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887,0.678258887
59,0.678258887,0.678258887,0.678258887,0.677951218,0.678434281,0.67582015,0.67798567,0.680837267,0.682793124,0.676998712,0.677013757,0.678258887,0.678258887,0.677225463,0.678258887,0.675519366,0.686466874,0.669240382,0.666983883,0.658586588,0.657251145,0.655832818,0.662135515,0.677238835,0.678258887,0.678258887,0.678258887,0.678258887
60,0.678258887,0.678258887,0.678258887,0.678248209,0.676045299,0.678109089,0.666634474,0.682807358,0.697109161,0.680976746,0.685921158,0.6884867,0.678523898,0.684922631,0.665070806,0.655806003,0.637775995,0.614259836,0.746236177,0.564947852,0.556024336,0.577724907,0.614671796,0.677531394,0.67763516,0.678258887,0.678258887,0.678258887
61,0.678258887,0.678258887,0.678258887,0.67768256,0.676222581,0.697823735,0.695081914,0.720004495,0.740604247,0.72915407,0.665756195,0.658118135,0.70657807,0.656241252,0.708050622,0.621347551,0.575340272,0.513128417,0.884564766,0.404574249,0.393933413,0.44171587,0.534413536,0.621959392,0.667881099,0.678258887,0.678258887,0.678258887
62,0.678258887,0.678258887,0.675562312,0.668870726,0.705489142,0.69169898,0.736830699,0.783333118,0.78359194,0.790113791,0.780730953,0.644986083,0.665340015,0.65508834,0.616389072,0.555588962,0.464431449,0.366289269,0.282958771,0.239507122,0.240389292,0.311557346,0.433326598,0.578763384,0.653424855,0.678258887,0.678258887,0.678258887
63,0.678258887,0.678258887,0.674679967,0.674590349,0.67685193,0.775813696,0.799557788,0.837790637,0.833623443,0.57241889,0.644802626,0.621736326,0.639189778,0.740119341,0.573899115,0.470286363,0.333852128,0.22239304,0.151970373,0.116207563,0.125065919,0.210343768,0.357821475,0.544828351,0.647090358,0.678089248,0.678258887,0.678258887
64,0.678258887,0.677959587,0.672696344,0.680867625,0.741577221,0.805057764,0.874414807,0.89366958,0.850599659,0.86413076,0.550707548,0.802439819,0.758916951,0.598956867,0.512056091,0.373336204,0.22906561,0.124794459,0.080259677,0.066601116,0.071421016,0.130631646,0.312718836,0.52206488,0.638999379,0.670839524,0.678258887,0.678258887
65,0.678258887,0.683770276,0.665307991,0.676222289,0.54384948,0.856789198,0.917294598,0.904263256,0.874606762,0.875515629,0.6116038,0.60756894,0.779329907,0.80190338,0.454351445,0.288318423,0.13744693,0.076315369,0.090348645,0.127775739,0.117075014,0.121345977,0.311627337,0.520461293,0.750682291,0.676775585,0.678258887,0.678258887
66,0.678258887,0.671978996,0.680318527,0.728670175,0.775675123,0.890357498,0.892941173,0.864682995,0.807149763,0.336256854,0.561298797,0.580672474,0.780992692,0.528962128,0.665444698,0.205785183,0.081421175,0.115749249,0.238858171,0.324937196,0.296577638,0.3937783,0.37035066,0.575218682,0.744189558,0.677564501,0.678258887,0.678258887
67,0.678258887,0.673549163,0.685759551,0.862566911,0.847163934,0.86021557,0.840227048,0.781769719,0.605329249,0.437159503,0.73496262,0.556507173,0.814757437,0.497469992,0.329122005,0.140255444,0.066339396,0.178375656,0.490984467,0.358944516,0.334200809,0.537984779,0.524165064,0.753652407,0.704723612,0.671170704,0.678258887,0.678258887
68,0.678258887,0.671212277,0.685510449,0.90437598,0.73723826,0.790971482,0.722089576,0.580296576,0.353243248,0.365306466,0.867654986,0.552812067,0.829490056,0.461070621,0.686728474,0.450727351,0.347666794,0.266808297,0.509603483,0.367996865,0.373188799,0.55810226,0.838690456,0.905164478,0.766849834,0.691651184,0.678258887,0.678258887
69,0.678273607,0.671538179,0.707862917,0.460297509,0.679769579,0.710143734,0.646084528,0.34482468,0.26538512,0.357754315,0.479792871,0.571546462,0.842248094,0.416017464,0.8379669,0.641431302,0.191785106,0.239360328,0.262648719,0.266790354,0.341378953,0.623929461,0.838450529,0.812237814,0.771533989,0.685200804,0.678258887,0.678258887
70,0.681101857,0.67421622,0.672332145,0.415352793,0.720762039,0.630734023,0.559620379,0.288743889,0.288128734,0.960592952,0.889832548,0.857345391,0.905340341,0.973098588,0.483018117,0.221529406,0.193674086,0.162982183,0.190109154,0.16723436,0.451311146,0.837543855,0.949893163,0.887371738,0.770119906,0.691163459,0.678258887,0.678258887
71,0.677558832,0.676470323,0.661408115,0.963266801,0.609470818,0.512787256,0.474702605,0.608548099,0.308801994,0.975795581,0.928794155,0.933951689,0.96880071,0.98507867,0.883736054,0.455781443,0.124805144,0.075725451,0.067098431,0.206628854,0.604100942,0.86246265,0.956411803,0.878500998,0.765512283,0.704001899,0.678258887,0.678258887
72,0.678291732,0.686116514,0.653701346,0.385302091,0.235321933,0.433629445,0.448496794,0.449894669,0.960361965,1,0.995394186,0.99406484,0.9926082,0.939164881,0.766785131,0.485019387,0.044651427,0.009353666,0.038240795,0.264288713,0.700755788,0.901313599,0.923249583,0.872966951,0.756732832,0.70343797,0.678258887,0.678258887
73,0.678258887,0.694137963,0.658472989,0.403752437,0.193798357,0.323145319,0.362081865,0.649793898,0.90934413,0.978596441,0.976438292,0.954192063,0.905601962,0.617811193,0.242708002,0.225960159,0.106208882,0,0.094592193,0.353807308,0.790286021,0.934523778,0.945574321,0.867475079,0.753922276,0.69670021,0.678258887,0.678258887
74,0.678258887,0.689821259,0.637703157,0.909623441,0.238907334,0.087222867,0.268646197,0.594489986,0.740099529,0.844869398,0.799853802,0.769677179,0.451906175,0.208560835,0.078734977,0.030662492,0.091542795,0.155098359,0.087467583,0.448811165,0.772912715,0.924744653,0.937230783,0.858021354,0.743491651,0.703596648,0.678258887,0.678258887
75,0.678258887,0.679388603,0.664304036,0.856355803,0.298907956,0.136232844,0.146588471,0.22109426,0.523869437,0.577644631,0.430558492,0.364456151,0.136053444,0.078298677,0.080132971,0.093841157,0.095833181,0.074576103,0.286208809,0.375994581,0.730736934,0.740411863,0.921780076,0.852531043,0.741664151,0.700125212,0.678258887,0.678258887
76,0.678258887,0.678258887,0.668092973,0.807065166,0.376512972,0.228363369,0.155122293,0.146206056,0.191622768,0.18001628,0.136703902,0.10863095,0.122049079,0.149557549,0.195559206,0.225728135,0.213820316,0.152709983,0.377152382,0.512743139,0.702373026,0.711993645,0.872067753,0.82873899,0.733936995,0.68884762,0.678258887,0.678258887
77,0.678258887,0.678258887,0.673942843,0.588469938,0.455205381,0.333015171,0.237211605,0.19820097,0.187173313,0.184238814,0.190944632,0.212191011,0.252960158,0.301211325,0.362922736,0.923745665,0.326341534,0.23678754,0.449546604,0.534321133,0.71184554,0.786924334,0.70806065,0.77334218,0.731483743,0.684794266,0.678258887,0.678258887
78,0.678258887,0.678258887,0.676985775,0.627290486,0.545517166,0.455175872,0.376264779,0.325164656,0.307346982,0.308639941,0.329306045,0.363355958,0.40427238,0.442172844,0.677577749,0.849118894,0.942363477,0.508993904,0.531162815,0.585609043,0.722440913,0.772465569,0.410562232,0.672110575,0.724424071,0.692094204,0.678258887,0.678258887
79,0.678258887,0.678258887,0.678258887,0.651345212,0.616783403,0.561119431,0.509189278,0.466405076,0.449008591,0.459927386,0.479022893,0.49978638,0.531958983,0.55337201,0.764076844,0.542274005,0.487552751,0.377672263,0.504929049,0.596306366,0.703383946,0.764795592,0.701607222,0.707060022,0.71710167,0.687157628,0.678258887,0.678258887
80,0.678258887,0.678258887,0.680438552,0.667717433,0.661702287,0.638835039,0.618873165,0.750177316,0.587617091,0.587150973,0.594315333,0.648703632,0.689148267,0.719559127,0.755838925,0.809144684,0.531963445,0.488436762,0.558587921,0.635281317,0.714842432,0.721377042,0.684902284,0.698397973,0.69901589,0.681147006,0.678258887,0.678258887
81,0.678258887,0.678258887,0.687153274,0.686540774,0.686653774,0.674692866,0.670345051,0.683451149,0.673892307,0.671658629,0.699927993,0.706907594,0.69827001,0.69973355,0.648953759,0.632420724,0.598392143,0.553298032,0.75159155,0.666431394,0.702853151,0.702756557,0.664789428,0.688997753,0.695518441,0.678159898,0.678258887,0.678258887
